date,home_team,away_team,home_score,away_score,tournament
09/09/17,M'gladbach,Ein Frankfurt,0.0,1.0,Bundesliga
09/09/17,Wolfsburg,Hannover,1.0,1.0,Bundesliga
10/09/17,Hertha,Werder Bremen,1.0,1.0,Bundesliga
10/09/17,Schalke 04,Stuttgart,3.0,1.0,Bundesliga
15/09/17,Hannover,Hamburg,2.0,0.0,Bundesliga
16/09/17,Bayern Munich,Mainz,4.0,0.0,Bundesliga
16/09/17,Ein Frankfurt,Augsburg,1.0,2.0,Bundesliga
16/09/17,RB Leipzig,M'gladbach,2.0,2.0,Bundesliga
16/09/17,Stuttgart,Wolfsburg,1.0,0.0,Bundesliga
16/09/17,Werder Bremen,Schalke 04,1.0,2.0,Bundesliga
17/09/17,Dortmund,FC Koln,5.0,0.0,Bundesliga
17/09/17,Hoffenheim,Hertha,1.0,1.0,Bundesliga
17/09/17,Leverkusen,Freiburg,4.0,0.0,Bundesliga
19/09/17,Augsburg,RB Leipzig,1.0,0.0,Bundesliga
19/09/17,M'gladbach,Stuttgart,2.0,0.0,Bundesliga
19/09/17,Schalke 04,Bayern Munich,0.0,3.0,Bundesliga
19/09/17,Wolfsburg,Werder Bremen,1.0,1.0,Bundesliga
20/09/17,FC Koln,Ein Frankfurt,0.0,1.0,Bundesliga
20/09/17,Freiburg,Hannover,1.0,1.0,Bundesliga
20/09/17,Hamburg,Dortmund,0.0,3.0,Bundesliga
20/09/17,Hertha,Leverkusen,2.0,1.0,Bundesliga
20/09/17,Mainz,Hoffenheim,2.0,3.0,Bundesliga
22/09/17,Bayern Munich,Wolfsburg,2.0,2.0,Bundesliga
23/09/17,Dortmund,M'gladbach,6.0,1.0,Bundesliga
23/09/17,Hoffenheim,Schalke 04,2.0,0.0,Bundesliga
23/09/17,Mainz,Hertha,1.0,0.0,Bundesliga
23/09/17,RB Leipzig,Ein Frankfurt,2.0,1.0,Bundesliga
23/09/17,Stuttgart,Augsburg,0.0,0.0,Bundesliga
23/09/17,Werder Bremen,Freiburg,0.0,0.0,Bundesliga
24/09/17,Hannover,FC Koln,0.0,0.0,Bundesliga
24/09/17,Leverkusen,Hamburg,3.0,0.0,Bundesliga
29/09/17,Schalke 04,Leverkusen,1.0,1.0,Bundesliga
30/09/17,Augsburg,Dortmund,1.0,2.0,Bundesliga
30/09/17,Ein Frankfurt,Stuttgart,2.0,1.0,Bundesliga
30/09/17,Hamburg,Werder Bremen,0.0,0.0,Bundesliga
30/09/17,M'gladbach,Hannover,2.0,1.0,Bundesliga
30/09/17,Wolfsburg,Mainz,1.0,1.0,Bundesliga
01/10/17,FC Koln,RB Leipzig,1.0,2.0,Bundesliga
01/10/17,Freiburg,Hoffenheim,3.0,2.0,Bundesliga
01/10/17,Hertha,Bayern Munich,2.0,2.0,Bundesliga
13/10/17,Stuttgart,FC Koln,2.0,1.0,Bundesliga
14/10/17,Bayern Munich,Freiburg,5.0,0.0,Bundesliga
14/10/17,Dortmund,RB Leipzig,2.0,3.0,Bundesliga
14/10/17,Hannover,Ein Frankfurt,1.0,2.0,Bundesliga
14/10/17,Hertha,Schalke 04,0.0,2.0,Bundesliga
14/10/17,Hoffenheim,Augsburg,2.0,2.0,Bundesliga
14/10/17,Mainz,Hamburg,3.0,2.0,Bundesliga
15/10/17,Leverkusen,Wolfsburg,2.0,2.0,Bundesliga
15/10/17,Werder Bremen,M'gladbach,0.0,2.0,Bundesliga
20/10/17,Schalke 04,Mainz,2.0,0.0,Bundesliga
21/10/17,Augsburg,Hannover,1.0,2.0,Bundesliga
21/10/17,Ein Frankfurt,Dortmund,2.0,2.0,Bundesliga
21/10/17,Hamburg,Bayern Munich,0.0,1.0,Bundesliga
21/10/17,M'gladbach,Leverkusen,1.0,5.0,Bundesliga
21/10/17,RB Leipzig,Stuttgart,1.0,0.0,Bundesliga
22/10/17,FC Koln,Werder Bremen,0.0,0.0,Bundesliga
22/10/17,Freiburg,Hertha,1.0,1.0,Bundesliga
22/10/17,Wolfsburg,Hoffenheim,1.0,1.0,Bundesliga
27/10/17,Mainz,Ein Frankfurt,1.0,1.0,Bundesliga
28/10/17,Bayern Munich,RB Leipzig,2.0,0.0,Bundesliga
28/10/17,Hannover,Dortmund,4.0,2.0,Bundesliga
28/10/17,Hertha,Hamburg,2.0,1.0,Bundesliga
28/10/17,Hoffenheim,M'gladbach,1.0,3.0,Bundesliga
28/10/17,Leverkusen,FC Koln,2.0,1.0,Bundesliga
28/10/17,Schalke 04,Wolfsburg,1.0,1.0,Bundesliga
29/10/17,Stuttgart,Freiburg,3.0,0.0,Bundesliga
29/10/17,Werder Bremen,Augsburg,0.0,3.0,Bundesliga
03/11/17,Ein Frankfurt,Werder Bremen,2.0,1.0,Bundesliga
04/11/17,Augsburg,Leverkusen,1.0,1.0,Bundesliga
04/11/17,Dortmund,Bayern Munich,1.0,3.0,Bundesliga
04/11/17,Freiburg,Schalke 04,0.0,1.0,Bundesliga
04/11/17,Hamburg,Stuttgart,3.0,1.0,Bundesliga
04/11/17,M'gladbach,Mainz,1.0,1.0,Bundesliga
04/11/17,RB Leipzig,Hannover,2.0,1.0,Bundesliga
05/11/17,FC Koln,Hoffenheim,0.0,3.0,Bundesliga
05/11/17,Wolfsburg,Hertha,3.0,3.0,Bundesliga
17/11/17,Stuttgart,Dortmund,2.0,1.0,Bundesliga
18/11/17,Bayern Munich,Augsburg,3.0,0.0,Bundesliga
18/11/17,Hertha,M'gladbach,2.0,4.0,Bundesliga
18/11/17,Hoffenheim,Ein Frankfurt,1.0,1.0,Bundesliga
18/11/17,Leverkusen,RB Leipzig,2.0,2.0,Bundesliga
18/11/17,Mainz,FC Koln,1.0,0.0,Bundesliga
18/11/17,Wolfsburg,Freiburg,3.0,1.0,Bundesliga
19/11/17,Schalke 04,Hamburg,2.0,0.0,Bundesliga
19/11/17,Werder Bremen,Hannover,4.0,0.0,Bundesliga
24/11/17,Hannover,Stuttgart,1.0,1.0,Bundesliga
25/11/17,Augsburg,Wolfsburg,2.0,1.0,Bundesliga
25/11/17,Dortmund,Schalke 04,4.0,4.0,Bundesliga
25/11/17,Ein Frankfurt,Leverkusen,0.0,1.0,Bundesliga
25/11/17,Freiburg,Mainz,2.0,1.0,Bundesliga
25/11/17,M'gladbach,Bayern Munich,2.0,1.0,Bundesliga
25/11/17,RB Leipzig,Werder Bremen,2.0,0.0,Bundesliga
26/11/17,FC Koln,Hertha,0.0,2.0,Bundesliga
26/11/17,Hamburg,Hoffenheim,3.0,0.0,Bundesliga
01/12/17,Freiburg,Hamburg,0.0,0.0,Bundesliga
02/12/17,Bayern Munich,Hannover,3.0,1.0,Bundesliga
02/12/17,Hoffenheim,RB Leipzig,4.0,0.0,Bundesliga
02/12/17,Leverkusen,Dortmund,1.0,1.0,Bundesliga
02/12/17,Mainz,Augsburg,1.0,3.0,Bundesliga
02/12/17,Schalke 04,FC Koln,2.0,2.0,Bundesliga
02/12/17,Werder Bremen,Stuttgart,1.0,0.0,Bundesliga
03/12/17,Hertha,Ein Frankfurt,1.0,2.0,Bundesliga
03/12/17,Wolfsburg,M'gladbach,3.0,0.0,Bundesliga
08/12/17,Stuttgart,Leverkusen,0.0,2.0,Bundesliga
09/12/17,Dortmund,Werder Bremen,1.0,2.0,Bundesliga
09/12/17,Ein Frankfurt,Bayern Munich,0.0,1.0,Bundesliga
09/12/17,Hamburg,Wolfsburg,0.0,0.0,Bundesliga
09/12/17,M'gladbach,Schalke 04,1.0,1.0,Bundesliga
09/12/17,RB Leipzig,Mainz,2.0,2.0,Bundesliga
10/12/17,Augsburg,Hertha,1.0,1.0,Bundesliga
10/12/17,FC Koln,Freiburg,3.0,4.0,Bundesliga
10/12/17,Hannover,Hoffenheim,2.0,0.0,Bundesliga
12/12/17,Freiburg,M'gladbach,1.0,0.0,Bundesliga
12/12/17,Hamburg,Ein Frankfurt,1.0,2.0,Bundesliga
12/12/17,Mainz,Dortmund,0.0,2.0,Bundesliga
12/12/17,Wolfsburg,RB Leipzig,1.0,1.0,Bundesliga
13/12/17,Bayern Munich,FC Koln,1.0,0.0,Bundesliga
13/12/17,Hertha,Hannover,3.0,1.0,Bundesliga
13/12/17,Hoffenheim,Stuttgart,1.0,0.0,Bundesliga
13/12/17,Leverkusen,Werder Bremen,1.0,0.0,Bundesliga
13/12/17,Schalke 04,Augsburg,3.0,2.0,Bundesliga
15/12/17,M'gladbach,Hamburg,3.0,1.0,Bundesliga
16/12/17,Augsburg,Freiburg,3.0,3.0,Bundesliga
16/12/17,Dortmund,Hoffenheim,2.0,1.0,Bundesliga
16/12/17,Ein Frankfurt,Schalke 04,2.0,2.0,Bundesliga
16/12/17,FC Koln,Wolfsburg,1.0,0.0,Bundesliga
16/12/17,Stuttgart,Bayern Munich,0.0,1.0,Bundesliga
16/12/17,Werder Bremen,Mainz,2.0,2.0,Bundesliga
17/12/17,Hannover,Leverkusen,4.0,4.0,Bundesliga
17/12/17,RB Leipzig,Hertha,2.0,3.0,Bundesliga
12/01/18,Leverkusen,Bayern Munich,1.0,3.0,Bundesliga
13/01/18,Augsburg,Hamburg,1.0,0.0,Bundesliga
13/01/18,Ein Frankfurt,Freiburg,1.0,1.0,Bundesliga
13/01/18,Hannover,Mainz,3.0,2.0,Bundesliga
13/01/18,RB Leipzig,Schalke 04,3.0,1.0,Bundesliga
13/01/18,Stuttgart,Hertha,1.0,0.0,Bundesliga
13/01/18,Werder Bremen,Hoffenheim,1.0,1.0,Bundesliga
14/01/18,Dortmund,Wolfsburg,0.0,0.0,Bundesliga
14/01/18,FC Koln,M'gladbach,2.0,1.0,Bundesliga
19/01/18,Hertha,Dortmund,1.0,1.0,Bundesliga
20/01/18,Freiburg,RB Leipzig,2.0,1.0,Bundesliga
20/01/18,Hamburg,FC Koln,0.0,2.0,Bundesliga
20/01/18,Hoffenheim,Leverkusen,1.0,4.0,Bundesliga
20/01/18,Mainz,Stuttgart,3.0,2.0,Bundesliga
20/01/18,M'gladbach,Augsburg,2.0,0.0,Bundesliga
20/01/18,Wolfsburg,Ein Frankfurt,1.0,3.0,Bundesliga
21/01/18,Bayern Munich,Werder Bremen,4.0,2.0,Bundesliga
21/01/18,Schalke 04,Hannover,1.0,1.0,Bundesliga
26/01/18,Ein Frankfurt,M'gladbach,2.0,0.0,Bundesliga
27/01/18,Bayern Munich,Hoffenheim,5.0,2.0,Bundesliga
27/01/18,Dortmund,Freiburg,2.0,2.0,Bundesliga
27/01/18,FC Koln,Augsburg,1.0,1.0,Bundesliga
27/01/18,RB Leipzig,Hamburg,1.0,1.0,Bundesliga
27/01/18,Stuttgart,Schalke 04,0.0,2.0,Bundesliga
27/01/18,Werder Bremen,Hertha,0.0,0.0,Bundesliga
28/01/18,Hannover,Wolfsburg,0.0,1.0,Bundesliga
28/01/18,Leverkusen,Mainz,2.0,0.0,Bundesliga
02/02/18,FC Koln,Dortmund,2.0,3.0,Bundesliga
03/02/18,Freiburg,Leverkusen,0.0,0.0,Bundesliga
03/02/18,Hertha,Hoffenheim,1.0,1.0,Bundesliga
03/02/18,Mainz,Bayern Munich,0.0,2.0,Bundesliga
03/02/18,M'gladbach,RB Leipzig,0.0,1.0,Bundesliga
03/02/18,Schalke 04,Werder Bremen,1.0,2.0,Bundesliga
03/02/18,Wolfsburg,Stuttgart,1.0,1.0,Bundesliga
04/02/18,Augsburg,Ein Frankfurt,3.0,0.0,Bundesliga
04/02/18,Hamburg,Hannover,1.0,1.0,Bundesliga
09/02/18,RB Leipzig,Augsburg,2.0,0.0,Bundesliga
10/02/18,Bayern Munich,Schalke 04,2.0,1.0,Bundesliga
10/02/18,Dortmund,Hamburg,2.0,0.0,Bundesliga
10/02/18,Ein Frankfurt,FC Koln,4.0,2.0,Bundesliga
10/02/18,Hannover,Freiburg,2.0,1.0,Bundesliga
10/02/18,Hoffenheim,Mainz,4.0,2.0,Bundesliga
10/02/18,Leverkusen,Hertha,0.0,2.0,Bundesliga
11/02/18,Stuttgart,M'gladbach,1.0,0.0,Bundesliga
11/02/18,Werder Bremen,Wolfsburg,3.0,1.0,Bundesliga
16/02/18,Hertha,Mainz,0.0,2.0,Bundesliga
17/02/18,FC Koln,Hannover,1.0,1.0,Bundesliga
17/02/18,Freiburg,Werder Bremen,1.0,0.0,Bundesliga
17/02/18,Hamburg,Leverkusen,1.0,2.0,Bundesliga
17/02/18,Schalke 04,Hoffenheim,2.0,1.0,Bundesliga
17/02/18,Wolfsburg,Bayern Munich,1.0,2.0,Bundesliga
18/02/18,Augsburg,Stuttgart,0.0,1.0,Bundesliga
18/02/18,M'gladbach,Dortmund,0.0,1.0,Bundesliga
19/02/18,Ein Frankfurt,RB Leipzig,2.0,1.0,Bundesliga
23/02/18,Mainz,Wolfsburg,1.0,1.0,Bundesliga
24/02/18,Bayern Munich,Hertha,0.0,0.0,Bundesliga
24/02/18,Hannover,M'gladbach,0.0,1.0,Bundesliga
24/02/18,Hoffenheim,Freiburg,1.0,1.0,Bundesliga
24/02/18,Stuttgart,Ein Frankfurt,1.0,0.0,Bundesliga
24/02/18,Werder Bremen,Hamburg,1.0,0.0,Bundesliga
25/02/18,Leverkusen,Schalke 04,0.0,2.0,Bundesliga
25/02/18,RB Leipzig,FC Koln,1.0,2.0,Bundesliga
26/02/18,Dortmund,Augsburg,1.0,1.0,Bundesliga
02/03/18,M'gladbach,Werder Bremen,2.0,2.0,Bundesliga
03/03/18,Augsburg,Hoffenheim,0.0,2.0,Bundesliga
03/03/18,Ein Frankfurt,Hannover,1.0,0.0,Bundesliga
03/03/18,Hamburg,Mainz,0.0,0.0,Bundesliga
03/03/18,RB Leipzig,Dortmund,1.0,1.0,Bundesliga
03/03/18,Schalke 04,Hertha,1.0,0.0,Bundesliga
03/03/18,Wolfsburg,Leverkusen,1.0,2.0,Bundesliga
04/03/18,FC Koln,Stuttgart,2.0,3.0,Bundesliga
04/03/18,Freiburg,Bayern Munich,0.0,4.0,Bundesliga
09/03/18,Mainz,Schalke 04,0.0,1.0,Bundesliga
10/03/18,Bayern Munich,Hamburg,6.0,0.0,Bundesliga
10/03/18,Hannover,Augsburg,1.0,3.0,Bundesliga
10/03/18,Hertha,Freiburg,0.0,0.0,Bundesliga
10/03/18,Hoffenheim,Wolfsburg,3.0,0.0,Bundesliga
10/03/18,Leverkusen,M'gladbach,2.0,0.0,Bundesliga
11/03/18,Dortmund,Ein Frankfurt,3.0,2.0,Bundesliga
11/03/18,Stuttgart,RB Leipzig,0.0,0.0,Bundesliga
12/03/18,Werder Bremen,FC Koln,3.0,1.0,Bundesliga
16/03/18,Freiburg,Stuttgart,1.0,2.0,Bundesliga
17/03/18,Augsburg,Werder Bremen,1.0,3.0,Bundesliga
17/03/18,Ein Frankfurt,Mainz,3.0,0.0,Bundesliga
17/03/18,Hamburg,Hertha,1.0,2.0,Bundesliga
17/03/18,M'gladbach,Hoffenheim,3.0,3.0,Bundesliga
17/03/18,Wolfsburg,Schalke 04,0.0,1.0,Bundesliga
18/03/18,Dortmund,Hannover,1.0,0.0,Bundesliga
18/03/18,FC Koln,Leverkusen,2.0,0.0,Bundesliga
18/03/18,RB Leipzig,Bayern Munich,2.0,1.0,Bundesliga
31/03/18,Bayern Munich,Dortmund,6.0,0.0,Bundesliga
31/03/18,Hannover,RB Leipzig,2.0,3.0,Bundesliga
31/03/18,Hertha,Wolfsburg,0.0,0.0,Bundesliga
31/03/18,Hoffenheim,FC Koln,6.0,0.0,Bundesliga
31/03/18,Leverkusen,Augsburg,0.0,0.0,Bundesliga
31/03/18,Schalke 04,Freiburg,2.0,0.0,Bundesliga
31/03/18,Stuttgart,Hamburg,1.0,1.0,Bundesliga
01/04/18,Mainz,M'gladbach,0.0,0.0,Bundesliga
01/04/18,Werder Bremen,Ein Frankfurt,2.0,1.0,Bundesliga
06/04/18,Hannover,Werder Bremen,2.0,1.0,Bundesliga
07/04/18,Augsburg,Bayern Munich,1.0,4.0,Bundesliga
07/04/18,FC Koln,Mainz,1.0,1.0,Bundesliga
07/04/18,Freiburg,Wolfsburg,0.0,2.0,Bundesliga
07/04/18,Hamburg,Schalke 04,3.0,2.0,Bundesliga
07/04/18,M'gladbach,Hertha,2.0,1.0,Bundesliga
08/04/18,Dortmund,Stuttgart,3.0,0.0,Bundesliga
08/04/18,Ein Frankfurt,Hoffenheim,1.0,1.0,Bundesliga
09/04/18,RB Leipzig,Leverkusen,1.0,4.0,Bundesliga
13/04/18,Wolfsburg,Augsburg,0.0,0.0,Bundesliga
14/04/18,Bayern Munich,M'gladbach,5.0,1.0,Bundesliga
14/04/18,Hertha,FC Koln,2.0,1.0,Bundesliga
14/04/18,Hoffenheim,Hamburg,2.0,0.0,Bundesliga
14/04/18,Leverkusen,Ein Frankfurt,4.0,1.0,Bundesliga
14/04/18,Stuttgart,Hannover,1.0,1.0,Bundesliga
15/04/18,Schalke 04,Dortmund,2.0,0.0,Bundesliga
15/04/18,Werder Bremen,RB Leipzig,1.0,1.0,Bundesliga
16/04/18,Mainz,Freiburg,2.0,0.0,Bundesliga
20/04/18,M'gladbach,Wolfsburg,3.0,0.0,Bundesliga
21/04/18,Dortmund,Leverkusen,4.0,0.0,Bundesliga
21/04/18,Ein Frankfurt,Hertha,0.0,3.0,Bundesliga
21/04/18,Hamburg,Freiburg,1.0,0.0,Bundesliga
21/04/18,Hannover,Bayern Munich,0.0,3.0,Bundesliga
21/04/18,RB Leipzig,Hoffenheim,2.0,5.0,Bundesliga
21/04/18,Stuttgart,Werder Bremen,2.0,0.0,Bundesliga
22/04/18,Augsburg,Mainz,2.0,0.0,Bundesliga
22/04/18,FC Koln,Schalke 04,2.0,2.0,Bundesliga
27/04/18,Hoffenheim,Hannover,3.0,1.0,Bundesliga
28/04/18,Bayern Munich,Ein Frankfurt,4.0,1.0,Bundesliga
28/04/18,Freiburg,FC Koln,3.0,2.0,Bundesliga
28/04/18,Hertha,Augsburg,2.0,2.0,Bundesliga
28/04/18,Leverkusen,Stuttgart,0.0,1.0,Bundesliga
28/04/18,Schalke 04,M'gladbach,1.0,1.0,Bundesliga
28/04/18,Wolfsburg,Hamburg,1.0,3.0,Bundesliga
29/04/18,Mainz,RB Leipzig,3.0,0.0,Bundesliga
29/04/18,Werder Bremen,Dortmund,1.0,1.0,Bundesliga
05/05/18,Augsburg,Schalke 04,1.0,2.0,Bundesliga
05/05/18,Dortmund,Mainz,1.0,2.0,Bundesliga
05/05/18,Ein Frankfurt,Hamburg,3.0,0.0,Bundesliga
05/05/18,FC Koln,Bayern Munich,1.0,3.0,Bundesliga
05/05/18,Hannover,Hertha,3.0,1.0,Bundesliga
05/05/18,M'gladbach,Freiburg,3.0,1.0,Bundesliga
05/05/18,RB Leipzig,Wolfsburg,4.0,1.0,Bundesliga
05/05/18,Stuttgart,Hoffenheim,2.0,0.0,Bundesliga
05/05/18,Werder Bremen,Leverkusen,0.0,0.0,Bundesliga
12/05/18,Bayern Munich,Stuttgart,1.0,4.0,Bundesliga
12/05/18,Freiburg,Augsburg,2.0,0.0,Bundesliga
12/05/18,Hamburg,M'gladbach,2.0,1.0,Bundesliga
12/05/18,Hertha,RB Leipzig,2.0,6.0,Bundesliga
12/05/18,Hoffenheim,Dortmund,3.0,1.0,Bundesliga
12/05/18,Leverkusen,Hannover,3.0,2.0,Bundesliga
12/05/18,Mainz,Werder Bremen,1.0,2.0,Bundesliga
12/05/18,Schalke 04,Ein Frankfurt,1.0,0.0,Bundesliga
12/05/18,Wolfsburg,FC Koln,4.0,1.0,Bundesliga
19/08/17,Juventus,Cagliari,3.0,0.0,Serie A
19/08/17,Verona,Napoli,1.0,3.0,Serie A
20/08/17,Atalanta,Roma,0.0,1.0,Serie A
20/08/17,Bologna,Torino,1.0,1.0,Serie A
20/08/17,Crotone,Milan,0.0,3.0,Serie A
20/08/17,Inter,Fiorentina,3.0,0.0,Serie A
20/08/17,Lazio,Spal,0.0,0.0,Serie A
20/08/17,Sampdoria,Benevento,2.0,1.0,Serie A
20/08/17,Sassuolo,Genoa,0.0,0.0,Serie A
20/08/17,Udinese,Chievo,1.0,2.0,Serie A
26/08/17,Benevento,Bologna,0.0,1.0,Serie A
26/08/17,Genoa,Juventus,2.0,4.0,Serie A
26/08/17,Roma,Inter,1.0,3.0,Serie A
27/08/17,Chievo,Lazio,1.0,2.0,Serie A
27/08/17,Crotone,Verona,0.0,0.0,Serie A
27/08/17,Fiorentina,Sampdoria,1.0,2.0,Serie A
27/08/17,Milan,Cagliari,2.0,1.0,Serie A
27/08/17,Napoli,Atalanta,3.0,1.0,Serie A
27/08/17,Spal,Udinese,3.0,2.0,Serie A
27/08/17,Torino,Sassuolo,3.0,0.0,Serie A
09/09/17,Juventus,Chievo,3.0,0.0,Serie A
10/09/17,Atalanta,Sassuolo,2.0,1.0,Serie A
10/09/17,Benevento,Torino,0.0,1.0,Serie A
10/09/17,Bologna,Napoli,0.0,3.0,Serie A
10/09/17,Cagliari,Crotone,1.0,0.0,Serie A
10/09/17,Inter,Spal,2.0,0.0,Serie A
10/09/17,Lazio,Milan,4.0,1.0,Serie A
10/09/17,Udinese,Genoa,1.0,0.0,Serie A
10/09/17,Verona,Fiorentina,0.0,5.0,Serie A
16/09/17,Crotone,Inter,0.0,2.0,Serie A
16/09/17,Fiorentina,Bologna,2.0,1.0,Serie A
16/09/17,Roma,Verona,3.0,0.0,Serie A
17/09/17,Chievo,Atalanta,1.0,1.0,Serie A
17/09/17,Genoa,Lazio,2.0,3.0,Serie A
17/09/17,Milan,Udinese,2.0,1.0,Serie A
17/09/17,Napoli,Benevento,6.0,0.0,Serie A
17/09/17,Sassuolo,Juventus,1.0,3.0,Serie A
17/09/17,Spal,Cagliari,0.0,2.0,Serie A
17/09/17,Torino,Sampdoria,2.0,2.0,Serie A
19/09/17,Bologna,Inter,1.0,1.0,Serie A
20/09/17,Atalanta,Crotone,5.0,1.0,Serie A
20/09/17,Benevento,Roma,0.0,4.0,Serie A
20/09/17,Cagliari,Sassuolo,0.0,1.0,Serie A
20/09/17,Genoa,Chievo,1.0,1.0,Serie A
20/09/17,Juventus,Fiorentina,1.0,0.0,Serie A
20/09/17,Lazio,Napoli,1.0,4.0,Serie A
20/09/17,Milan,Spal,2.0,0.0,Serie A
20/09/17,Udinese,Torino,2.0,3.0,Serie A
20/09/17,Verona,Sampdoria,0.0,0.0,Serie A
23/09/17,Juventus,Torino,4.0,0.0,Serie A
23/09/17,Roma,Udinese,3.0,1.0,Serie A
23/09/17,Spal,Napoli,2.0,3.0,Serie A
24/09/17,Cagliari,Chievo,0.0,2.0,Serie A
24/09/17,Crotone,Benevento,2.0,0.0,Serie A
24/09/17,Fiorentina,Atalanta,1.0,1.0,Serie A
24/09/17,Inter,Genoa,1.0,0.0,Serie A
24/09/17,Sampdoria,Milan,2.0,0.0,Serie A
24/09/17,Sassuolo,Bologna,0.0,1.0,Serie A
24/09/17,Verona,Lazio,0.0,3.0,Serie A
30/09/17,Genoa,Bologna,0.0,1.0,Serie A
30/09/17,Udinese,Sampdoria,4.0,0.0,Serie A
01/10/17,Atalanta,Juventus,2.0,2.0,Serie A
01/10/17,Benevento,Inter,1.0,2.0,Serie A
01/10/17,Chievo,Fiorentina,2.0,1.0,Serie A
01/10/17,Lazio,Sassuolo,6.0,1.0,Serie A
01/10/17,Milan,Roma,0.0,2.0,Serie A
01/10/17,Napoli,Cagliari,3.0,0.0,Serie A
01/10/17,Spal,Crotone,1.0,1.0,Serie A
01/10/17,Torino,Verona,2.0,2.0,Serie A
14/10/17,Juventus,Lazio,1.0,2.0,Serie A
14/10/17,Roma,Napoli,0.0,1.0,Serie A
15/10/17,Bologna,Spal,2.0,1.0,Serie A
15/10/17,Cagliari,Genoa,2.0,3.0,Serie A
15/10/17,Crotone,Torino,2.0,2.0,Serie A
15/10/17,Fiorentina,Udinese,2.0,1.0,Serie A
15/10/17,Inter,Milan,3.0,2.0,Serie A
15/10/17,Sampdoria,Atalanta,3.0,1.0,Serie A
15/10/17,Sassuolo,Chievo,0.0,0.0,Serie A
16/10/17,Verona,Benevento,1.0,0.0,Serie A
21/10/17,Napoli,Inter,0.0,0.0,Serie A
21/10/17,Sampdoria,Crotone,5.0,0.0,Serie A
22/10/17,Atalanta,Bologna,1.0,0.0,Serie A
22/10/17,Benevento,Fiorentina,0.0,3.0,Serie A
22/10/17,Chievo,Verona,3.0,2.0,Serie A
22/10/17,Lazio,Cagliari,3.0,0.0,Serie A
22/10/17,Milan,Genoa,0.0,0.0,Serie A
22/10/17,Spal,Sassuolo,0.0,1.0,Serie A
22/10/17,Torino,Roma,0.0,1.0,Serie A
22/10/17,Udinese,Juventus,2.0,6.0,Serie A
24/10/17,Inter,Sampdoria,3.0,2.0,Serie A
25/10/17,Atalanta,Verona,3.0,0.0,Serie A
25/10/17,Bologna,Lazio,1.0,2.0,Serie A
25/10/17,Cagliari,Benevento,2.0,1.0,Serie A
25/10/17,Chievo,Milan,1.0,4.0,Serie A
25/10/17,Fiorentina,Torino,3.0,0.0,Serie A
25/10/17,Genoa,Napoli,2.0,3.0,Serie A
25/10/17,Juventus,Spal,4.0,1.0,Serie A
25/10/17,Roma,Crotone,1.0,0.0,Serie A
25/10/17,Sassuolo,Udinese,0.0,1.0,Serie A
28/10/17,Milan,Juventus,0.0,2.0,Serie A
28/10/17,Roma,Bologna,1.0,0.0,Serie A
29/10/17,Benevento,Lazio,1.0,5.0,Serie A
29/10/17,Crotone,Fiorentina,2.0,1.0,Serie A
29/10/17,Napoli,Sassuolo,3.0,1.0,Serie A
29/10/17,Sampdoria,Chievo,4.0,1.0,Serie A
29/10/17,Spal,Genoa,1.0,0.0,Serie A
29/10/17,Torino,Cagliari,2.0,1.0,Serie A
29/10/17,Udinese,Atalanta,2.0,1.0,Serie A
30/10/17,Verona,Inter,1.0,2.0,Serie A
04/11/17,Bologna,Crotone,2.0,3.0,Serie A
04/11/17,Genoa,Sampdoria,0.0,2.0,Serie A
05/11/17,Atalanta,Spal,1.0,1.0,Serie A
05/11/17,Cagliari,Verona,2.0,1.0,Serie A
05/11/17,Chievo,Napoli,0.0,0.0,Serie A
05/11/17,Fiorentina,Roma,2.0,4.0,Serie A
05/11/17,Inter,Torino,1.0,1.0,Serie A
05/11/17,Juventus,Benevento,2.0,1.0,Serie A
05/11/17,Sassuolo,Milan,0.0,2.0,Serie A
18/11/17,Napoli,Milan,2.0,1.0,Serie A
18/11/17,Roma,Lazio,2.0,1.0,Serie A
19/11/17,Benevento,Sassuolo,1.0,2.0,Serie A
19/11/17,Crotone,Genoa,0.0,1.0,Serie A
19/11/17,Inter,Atalanta,2.0,0.0,Serie A
19/11/17,Sampdoria,Juventus,3.0,2.0,Serie A
19/11/17,Spal,Fiorentina,1.0,1.0,Serie A
19/11/17,Torino,Chievo,1.0,1.0,Serie A
19/11/17,Udinese,Cagliari,0.0,1.0,Serie A
20/11/17,Verona,Bologna,2.0,3.0,Serie A
25/11/17,Bologna,Sampdoria,3.0,0.0,Serie A
25/11/17,Cagliari,Inter,1.0,3.0,Serie A
25/11/17,Chievo,Spal,2.0,1.0,Serie A
25/11/17,Sassuolo,Verona,0.0,2.0,Serie A
26/11/17,Genoa,Roma,1.0,1.0,Serie A
26/11/17,Juventus,Crotone,3.0,0.0,Serie A
26/11/17,Lazio,Fiorentina,1.0,1.0,Serie A
26/11/17,Milan,Torino,0.0,0.0,Serie A
26/11/17,Udinese,Napoli,0.0,1.0,Serie A
27/11/17,Atalanta,Benevento,1.0,0.0,Serie A
01/12/17,Napoli,Juventus,0.0,1.0,Serie A
01/12/17,Roma,Spal,3.0,1.0,Serie A
02/12/17,Torino,Atalanta,1.0,1.0,Serie A
03/12/17,Benevento,Milan,2.0,2.0,Serie A
